source,phone,review,rating
att.com,galaxy,"So far I've been using my new Samsung Galaxy S9 for about 5 days now, heavy use each day. It's still a little early but I have no major complaints about it. It's definitely a step up from my old Galaxy S6 Active. I'd still have my old S6 but the digitizer was dying a slow painful death and I had to upgrade right away. The S9 is much faster (but not quite as fast as the European version's processor). It's easy to learn if you are already a previous Samsung owner. Bixby still needs a little work, but useful still. The camera works flawlessly and has some awesome features. Sound from the both bottom and top firing speakers is a superb improvement over previous Samsung galaxy models. Switching to the new S9 from my S6 was easy as could be in terms of transferring all my apps, photos, contacts, etc. Previous times I had to install the mobile transfer app but not with the S9. During setup I was given the option to connect my old phone with the new S9 via the supplied cable and adapter. The entire transfer took about 30 minutes and I lost absolutely NOTHING from my old phone (including my call history, texts, photos, videos, music, memos, etc!)... Battery life is acceptable and I get a full day out of it with heavy usage, much better than my old S6. The fingerprint scanner is quick and simple to unlock the phone and in a much better location than on older models. I tried fooling it several times but couldn't. It seems pretty sturdy too - I've dropped it twice, once on a tile floor, once on concrete from waist level with no damage to it (I do have a thin cover/case on it.) Overall I'm impressed with the phone and happy with my decision to upgrade to the S9.",5
att.com,galaxy,Do not get this phone if you enjoyed the basic features of your older galaxy phones. Will be returning this to ATT today and just going back to my older galaxy edge phone. So many unnecessary Samsung specific programs and apps and the Bixby button is just plain frustrating. DO NOT GET,1
att.com,galaxy,"I recently upgraded from the s7 active, to the s9. What a difference. The sensitivity of the screen out of wack. Some spots wouldn't respond at all, and others spots would just go haywire without me touching it at all. I took it into the AT&T store and the tech guy said that people had been having the same type of issues a lot lately. He swapped out the phone for me and so far everything has been okay with this one. A friend of mine went through exactly the same thing with her s9 plus. Be cautious when choosing your next phone.",3
att.com,galaxy,"I have only purchased Galaxy phones , but this one is by far the best one yet. The display is clear, the options available are great, and the ease of transition from the S7 to the S9 was perfect.",5
att.com,galaxy,"This phone is awesome. You need to use a nice case though. Which is no problem. Once I put the shock proof case on it, it has the same feel of my older S5 Active . The buttons aren't as sensitive as my old phone so I don't activate stuff putting it in my pocket. The buttons on the face are set in the touch screen so they aren't depressed by mistake either. I really don't understand all the negative reviews! But some people just need to complain about anything. Buy this phone.",5
att.com,galaxy,"I was skeptical of the tall design at first, but you are able to make the notifications pull down by checking an option that lets them come down anytime you drag down on the homescreen no matter where your finger is on it, so you don't have to go all the way to the top of the phone. After you figure that out you get to use the full length of the screen to read even more of a webpage or a text etc, which is nice.
The performance is great, the battery life is pretty good. The screen is curved just like the s6/7 edge and glass screen protectors like to pop up/off when a case presses against the sides of it. You can either get a plastic protector or there are a few glass protectors that have adhesive you apply before putting the screen on. Of course your luck will vary, some cases don't press on the screen protectors like others.
The iris/face scanner is really nice. I don't know how but the iris scanner even works in pitch black darkness. This means you have a face/iris/finger/code to unlock your device so one way or another you can unlock it.
Oh and I forgot to mention the most significant thing. Because it is tall and not wide, this somehow makes it the perfect width for texting. I text with one thumb and I've never had a phone that texts as good as this one. The keys are the perfect spacing and when I initially started texting I noticed I wasn't making any mistakes, at all. My thumb was hitting everything perfectly. On wider/bigger phones you have to stretch your thumb to some keys and it just creates an inaccurate experience. No such problem on this phone, it is a texting dream.
It also has a blood pressure sensor in it, but you have to google to get the right app to do it.
Overall I'm very impressed. If I had 1 thing to complain about it would be the curved screen. I know they want to give it a sort of *infinity* edge screen but it doesn't seem to gain you anything and hitting a button that is on the very edge can be somewhat less sensitive than the main part of the screen, but this is very minor and barely ever noticed. It is a great phone. Get the edge 24 month as it is the best deal and get a new phone every year.",5
att.com,galaxy,"Bluetooth does not work, sound issues. AT&T objected to details I originally submitted. No one will assist with fixing 7 day old phone.",1
att.com,galaxy,"I went from HTC to the Samsung Galaxy S9, I am still getting used to using it, but it is very much user friendly. Once I know how to do everything that I want it to do, it will be a very successful purchase. Good product! Would recommend to anyone that does not want the iPhone.",5
att.com,galaxy,"I've been a Apply user since the Iphone 4. I recently upgraded from the 7 plus and I just didn't like how Apple slowed my battery down so much and the fact the got rid of the headset jack. I was a little intimidated to change over to Samsung, but man I'm loving this S9!! Its way more advanced and customizable and it really helps in my everyday life. Especially as a manager. So far I couldn't be happier with this phone. I'm not trying to say that Apple doesn't make a great phone, because they do. But this Samsung fits my needs to a capital T. I would highly recommend this device to anyone who is thinking about making the jump from apple. I also love the expandable memory with the SD card Slot! :D",5
att.com,galaxy,"Don't know what the hype is all about...the only new thing I can find kinda cool is the slow motion camera option. One think I would not recomend, is getting the glass screen cover for the phone..it interferes with the keyboard (delay keystrokes) The microphone is poor picking up the correct words when speech texting. The lilac color is cool, other than that I wish I would of just upgraded to an S8",2
att.com,galaxy,"Although I checked the length of the phone, I did not check the width. The phone is way too narrow for my liking. The curve on the edge of the screen is annoying. Sometimes you have to tap it two or three times to get it to work. I use my phone a lot for work and personal use. I would have never picked this phone if I had any previous experience with it. Now I'm stuck with it for a year. Should have went to a store instead, they're much more helpful.",2
att.com,galaxy,"I was so happy with my Galaxy S5 Active that I had not even considered an upgrade. But once I held the Galaxy S9 in my hands and experienced all that it is capable of, I finally upgraded. And with the right phone case, it even has the charging port cover like my S5 Active.",5
att.com,galaxy,I am basically the Murphy's Law when it comes to phones. I completely destroyed my phone to the point the screen was glitching. I was able to upgrade to the Galaxy S9 with no problem. AT&T was also doing a great deal; buy one get one free. So I was also able to surprise my husband with a new phone. We both love our new phones. Everything about the phone is great that I could go on and on. But I will say my process of getting a new phone was super easy and the staff was great!,5
att.com,galaxy,My husband dropped his old phone and cracked the screen. Since we were due for an upgrade we dealt with a super sales rep who offered a a sweet deal on this phone. The best thing was there was no difference using this phone and our Galaxy S6 Active. There are good updates on this phone and I am still discovering more. The camera takes much better pictures and the screen is a bit bigger than the old phone. Very happy with this purchase!,5
att.com,galaxy,"I am already a full fledged Galaxy convert. The 9 doesn't disappoint. The camera is beautiful, I love the new keyboard features , including GIFs. We had a blast making our own emoticons.The screen is beautiful. I also love the larger resolution on the screen that enables me to have more app spots. I have all of my apps on 1 page whereas I needed 2 with my older Galaxy. The speakers offer great sound as well.",5
att.com,galaxy,i love this phone it is great i keeping this phone forever ok,5
att.com,galaxy,Samsung S9 has low durability,1
att.com,galaxy,love this phone..great camera and features,5
att.com,galaxy,I ordered this phone for my husband. Wasn’t totally sure how the blue would look in person but wanted something other than black and was pleasantly surprised at the color. It’s very pretty and he loves it. He set up the retinal scan on his phone right away and it’s amazing. He doesn’t have to have the phone at eye level or anything but it always knows if he’s the one holding it. It gives you 15 tries to unlock the phone before you get locked out of it and have to factory reset which he feels good about incase it ever gets lost or stolen.,5
att.com,galaxy,"Ever since I got my first iPhone, I looked at Samsung as another option for my daily driver. My iPhone 6 was a great phone.... that is until Apple decided to throttle it to force me to upgrade. In a way, they won. But in forcing me over the edge to upgrade, they revealed their shoddy business strategies and their anti-consumer attitude. That attitude made me look at Samsung again, and I knew I had made my decision. The Samsung Galaxy S9 is a wonderful, fast, and complete device that I believe is worth every penny. Thank you, Samsung.",5
att.com,galaxy,I liked all excpet the size. I thought it was too narrow and felt like it was slipping out of my hands. I ended up sending it back.,4
att.com,galaxy,"The phone has sutble but very apparent upgrades from it's most recent predecessor (S8/Note). The interface is very responsive, apps run so much smoother/faster and the camera is AMAZING! I was skeptical at first but the video and camera take the best pics I've seen on any smartphone. The weight of the phone is a little bit more but for me I really like the additional weight, feels great in the hand. My little girl has tested the water submersion feature when we were at the pool and had to swim 10feet to get it, and works just fine! Overall, it's definitely an upgrade from the S8. I almost forgot to mention the finger sensor! It's actually located in the middle, right below the camera this time! I think the S8s biggest flaw was the location of the sensor which was NOT in the middle and offset to leftof the camera. It took some time for my finger to actually get accustomed to the location and not touch the camera lens itself.",5
att.com,galaxy,"I was at the lake and dropped my galaxy s9 in about 12 feet of water. A friend got a fishing net and tried for 30 to 40 minutes before he retrieved my phone, I took the otterbox cover off and dried the outside of my phone and made a phone call. That was three months ago and I am still using the phone and it works perfectly.",5
att.com,galaxy,"This phone has been wonderful. I've had take some time learning the ways to make it work properly, and instead of having a how to book, you now take the tutorial on the phone. This is nice, but not exactly my preference, I like to read before use, not being electronics savvy.",4
att.com,galaxy,I am not excited about the Samsung Galaxy S9. It is slow and sometimes it will stop for a few seconds while you are scrolling. My Samsung Galaxy S8 is faster and better than this Samsung Galaxy S9. Even the looks of this Galaxy S9 is not as exciting than the Galaxy S8.,3
att.com,galaxy,"I was very hesitant at first, because I've had LG for a very long time, but I decided to make the switch to the galaxy S9. And I love it! Very easy to use, great camera, has pretty much everything I need. Glad I made the switch!",5
att.com,galaxy,Great phone! I was in need of an upgrade and it took about an hour to complete the purchase at the store. This phone is faster in all respects. From charging to using apps and search engines. Battery life is super long.,5
att.com,galaxy,I just purchased the Galaxy S9 phone. I have previously had 2 Samsung phones. The curved phone is not user friendly for me and doesn't feel comfortable. I have small hands and the S9+ and the Note were too big for my hands and didn't feel comfortable more so than the S9. My husband update to the iphone 8 which is the same size as his 6 and he likes the size. The larger phones are not user friendly for the older generation. There are too many pre-installed apps and too many pop ups.,3
att.com,galaxy,I love my new phone. It works great and now all my pictures are so clear. The only thing I regret is not getting the s+ because it would fit my hand perfectly. The 9 is a little small,5
att.com,galaxy,"I got my new phone and began the process of adding my old info to it. The phone has many new features that did take a few days to get used to (volume is in a different place then my old Samsung) and so I kept messing everything up for a while. I love the graphics and the photos it takes are great. Now I am very glad I upgraded my phone. The curved edge takes a minute or two to get used to, but it really has so many positives I don't mind. I love the fingerprint identification.",5
att.com,galaxy,"It all started out well, then the app cell wouldnt stop getting slower spying on me running several apps when I asked it not to. That cell should last 18 hours. I helped program it and im sad to say it isn't worth it mines broke. I hope the S10 is better. All I want is my cell to listen to only me, especially spending 900 dollars the cell should know this person owns this cell. Unfortunatly government data and marketing all have higher classifications on that cell then the owner.",1
att.com,galaxy,"Some apps either freeze or take long to open. Beautiful design, sleek. Other than the lagging here and there i like the phone",3
att.com,galaxy,"I upgraded, finally, from the S5, and boy oh boy, what a difference! So much quicker, faster response and the camera is amazing!",5
att.com,galaxy,I love my Samsung Galaxy S9. Very easy to use. The only thing I dont like is u cant make different ring tones for contacts,5
att.com,galaxy,Not what I was expecting. The basic android system is the same in all android phones and I’m not a fan.,3
att.com,galaxy,Its so sleek and cute. No phone compares to the 9. I love my new phone!!!!,5
att.com,galaxy,I just love my Galaxy 9.i upgrade from a7 the best .Recommended,5
att.com,galaxy,Small has a bunch of ads that pop up very irritating if my watching Netflix it kicks me completely out for a ad,2
att.com,galaxy,"I have only had the Galaxy S9 for a week. Overall, it is pretty good product. Similar to my 7. Haven't really had an opportunity to explore all the features, but the pictures are crystal clear. The only set back I see is the charging time and battery life. It takes almost half a day to fully charge and is drained by half the day with no apps running in the background. Even with that I still feel confident in the product.",3
att.com,galaxy,Besides the curved glass and my fat fingers pressing things on the corners.. i dislike this phone with all my being. Quickbooks doesnt run. So running a business off a s9 terrible. Battery life in my area thru winter. Terrible. Got the phone to save a few dollars on my bill. Proving to be a waste of money. New update reset all of my sounds and ringtones. Not a huge issue. But not enjoying the samsung experience at all.,1
att.com,galaxy,I upgraded from an S6 Active to this so I don't know if I am necessarily the person to be giving a review of all the tasty technical bits since clearly I hold on to old tech for too long. So far it has been a great upgrade for me. Not sure about the edge-style screen though as it seems a little vulnerable even in the case I have but I guess I'll get used to it. Works great for me for what little I do with it.,4
att.com,galaxy,"After having a Samsung Galaxy Note 4 for the last three years, I upgraded to the Samsung Galaxy S9 and I am glad I did. I like the lilac purple color and how much smaller it is and it is easier for me to hold in my small hands. The phone is fast, the audio quality is fantastic, and I like all of the features it comes with. I also enjoy the camera and the new camera settings. I recommend this phone to everyone.",5
att.com,galaxy,"I have had a smartphone for years and NEVER had anything break or crack. I upgraded from S7 to S9 a couple of months ago. Keep it in a case with screen protector all of the time. Dropped it while sitting down (maybe 3ft) on a wooden floor and it cracked up the back. For the price you pay for a phone, it definitely should not be so fragile. I will take the bulk of the phone over delicate profile any day.",3
att.com,galaxy,"I had a iPhone for years and my husband had samsung. When we figured out why my iPhones weren't last 2 years I decided to try Samsung again for my next phone. I got the Samsung s9 and I love it. It's so fast, the battery life is amazing I go to bed with it fully charged and it only loses 1% over night. Also the cell reception is better. I am so happy with my decision to get this phone, and ITS PURPLE!!!",5
att.com,galaxy,"This phone is under 3 months old. It worked fine for about 3 weeks then started to act up. It defaults to a White Screen and takes you to the Home screen while you are viewing email or text msg or app's imbedded. Samsung blames the carrier, the carrier blames the manufacturer and the stores 'Squad' blames 3rd party apps. All play store apps have been removed and still it fails. I had an iPhone 5S that worked well and was excited to upgrade. I have been sorely disappointed and very angry that no one wants to own up to a bad phone. See YouTube offering below. Now it appears my phone does this everywhere and AT&T is sending a tech to my house even though I told them this happens everywhere. This problem seems to be an systemic problem with AT&T's Mobile phone service and they definitely don't want to hear that. Search for 'Galaxy S9 Failure on YouTube to view the shutdown that occurs.",1
att.com,galaxy,"I could go on for hours. It's fast, and I mean really fast. It's got a great camera. The screen resolution is simply awsome. The edge looks cool. Did I mention it's fast? The settings are easy to find and easy to search for. The features are endless, so just look up stuff like best S9 apps, and that sort of thing, and you'll find great stuff. I MUST mention the handiest app I found - Xender - which transfers large files wirelessly phone-to-phone and best of all, phone-to-computer (or the other way around), with no cables or data usage. I recommend the Otterbox Defender case for this phone. Mix the toughness specs on this phone with that Otterbox, and you'll get mind-blowing protection; even better than the old AT&T Samsung Active series. Overall, I'm SO glad I got this phone. We took advantage of a BOGO offer when we added a line to our account. So, at half the price -WHAT A DEAL! ;^)",5
att.com,galaxy,Its a really bad phone the cameras ok but the sumer slow motion is terible. The phone has so many glitches like when im watching YouTube it leaves the app without me touching the screen. And i cant take videos because it randomly stops them. I had this phone for a little over 3 months and i already need a new one. I think i might go back to my i phone 4 because that thing works better than the s9.,1
att.com,galaxy,I have had my galaxy s9 for 7 months and the contacts app keeps force closing constantly. Took my phone to my network provider and they did troubleshooting for 2 hours before factory resetting it. Less than 24 hours later and it’s doing it again!! Except now I can’t even answer calls it says “calls has failed” ridiculous! The only good thing is the camera. Which is all mine is good for right now!,1
att.com,galaxy,"My phone turns on and off throughout the day, this is the 3rd one I’ve had each with different problems. Samsung has had a lot of problems for me no matter which one I’ve tried, I’m extremely unhappy.",1
att.com,galaxy,"Its okay, still getting use to it...I sorta wish it was larger since I am getting older I like more view. Clear and quicker. Don't like all the apps downloaded already and Bixty is annoys me.",3
att.com,galaxy,"I have had this phone for 4 months, and it has recently started booting me back to the home screen while watching videos. While playing music over bluetooth audio will cut out periodically. Voice to text software is way behind my old s7, messes up everything when it doesnt say ""voice input unavailable."" Not a good experience and in the future I will not be buying any samsung phones",2
att.com,galaxy,"The new Samsung S9 is nice, fast, sleek, and has a long battery life, but the memory just isnt' enough. I'm a systems power user, I use my phone for computing, remote access, etc and I have certain apps that need the memory. Most phones have 6gigs / 128gig like Asus. If you're into Samsung this phone is great but I'm going to return it and keep with Asus. Oh, and no apple ever.",3
att.com,galaxy,"Last fall I replaced my S7 with the S9. While the S9 has nice features, like more space and improved camera, I can't get past losing the dedicated buttons on the bottom of the screen. The three sliding buttons are sometimes visible and sometimes become visible when the bottom is swiped up. It takes two actions (swipe and select) to do the same thing a dedicated button did with one touch. Also, the three buttons appear and disappear unexpectedly at times, and wrong buttons can be touched. For example, when trying to hit the 'back' button, it has disappeared and I've accidentally touched the video call button in one of my apps.
One other frustration I have is with the rolled edge. If I'm holding the phone with one hand and also use the thumb of that hand to touch the screen, the base of my thumb touches the edge and the phone responds as if I intentionally touched that area. Never had that problem with the S7.",3
att.com,galaxy,This is by far the best phone out right now. The 1 star reviews are bogus and I think its user error not phone. Or the Apple fan boys who cant handle I phone you can actually do stuff on other than make calls and text. So if you want boring go with the same old Apply that all look the same or If you want fun and be able to customize everything you want buy the S9,5
att.com,galaxy,"Samsung Health is Missing why??????? It's not compatible, how in the world did that happen???????????????????",1
att.com,galaxy,I love my Galaxy S9 in lilac purple. It's a beautiful phone and performs very well. I'm so happy with my first Galaxy!! I preordered btw.,5
att.com,galaxy,"I have been a Samsung Phone Fan for a long time and this new one is great. It is fast, has plenty of memory and the battery lasts a long time. The only problem that I have is that the keyboard in the vertical position is very small and my man hands are a bit big for it. Wish I got the S9+ which is a bit bigger and may have a better chance of fewer type O's.",4
att.com,galaxy,"I looooove this phone. It has face scan, finger scan and iris scan. I switched from s5 to s9. It has everything I want in a phone. It has fast charging. My son loves ar emogi and slow mo. It is not status symbol but who cares I love the design and specs of s9. Probably iPhone will place the touch id at the back too on their next one",5
att.com,galaxy,Upgraded from S8+ to S9+. EVERY one of the few issues the S8 had have been resolved! Fingerprint scanner is now in a logical location; facial recognition added to iris scan to make unlocking your device much easier; and the camera lives up to all the hype! 6GB RAM on the Plus is more than enough to make this phone lightning fast.,5
att.com,galaxy,"Upgraded from S5 mini, which had become slow and memory constrained by the latest apps. This S9 quadrupled my base memory and with a 400GB SD card (I used a 200GB), plenty of room for pictures, movies, etc. New features, but still familiar. Easy to transfer all apps and data from the old phone. The wireless charger is a good add on.",5
att.com,galaxy,It's a lot different then my s6 . But I'm learning,4
att.com,galaxy,I am in love with this phone. Had a lg g6 and it was awesome but I am a die hard Samsung fan. The camera is amazing along with a lot of other features. Definantly a win. If you d have not like the Samsung edge phones that doesn't matter with this one it's hardly noticeable and doesn't interfere with anything you are doing.,4
att.com,galaxy,"It is user friendly, but half the time the keyboard doesn't pop up for me to type. This can be on any site. I have to restart to make it work. Very frustrating. Researching the issue suggest installing another keyboard. So far I haven't found one I like as well. It seemed to get a little better after I updated some apps.",3
att.com,galaxy,Not impressed with this phone,3
att.com,galaxy,"I had my galaxy s8 for about 2 years and upgraded to the s9. It was not worth the money. Hardly any changes from s8 to s9. I should've just waited for the s10 or foldable phone. I'm soooooooo disappointed.
Otherwise it's a great phone. But save yourself some money and go with the s8 or wait a bit longer.",3
att.com,galaxy,"The big bad flagship phone. Only one notification tone for all notifications including text tones. That's right no more personalized text tones for contacts. So it's got a better camera than the s7. Woo hood. I'm going back to my s7. Samsung, fix this crap. even the old flip phones had this feature.",2
att.com,galaxy,"I’ve always had a galaxy and I went from the 8 to the 9. There’s really not too much different, just some small changes. I upgraded to give my son the 8 and loves it. He switched from iPhone so he’s much happier with the galaxy. The price and specials they have for this phone made it even better.",5
att.com,galaxy,"The phone has so many features I don't know where to start. I love all the new addons for the camera. Being able to write on the pics, high resolution, and quality pics. I love being able to reach my apps from the edge in a second. I'm still getting familiar with my new toy. This one is a winner",4
att.com,galaxy,"This is a big mess of S9 awesomeness! Upgraded from the S7. There's not much of a difference with functionality but the speed, oh my the speed, difference is huge. That alone was worth it to me. Also has superb battery life and the camera is like woah. Could only be happier if it were free!",5
att.com,galaxy,I had left the galaxy family for Apple's iphone 8. Hated that decision. I love the galaxy 9 the camera is amazing a most have. No phone can touch it. Display is the next level. The best color and video quality is like looking at my uhd TV. What more can I say but better get one of your own,5
att.com,galaxy,My wife needed a newer phone to replace her Samsung Galaxy S5. Went with the S9 because it should last for 2-3 years or when the 5G LTE makes it obsolete. We only have AT&T because of the better coverage in our area. I wish AT&T offered the Google phone and other lesser known phones.,1
att.com,galaxy,I just upgraded from a Samsung S5 to a Samsung S9. Loving the curved screen and clear display. Syncing my old phone to my new phone to transfer files and photos was challenging but I got it figured out without contacting pro-tech for help. The starter guide was a definite help!,5
att.com,galaxy,"Overall, it's not much different from my S6, IMO. The camera is way better, though. I miss having the home and back keys. I haven't gotten down the way to touch my screen for that, yet. The larger screen is nice, but nothing *that* spectacular. Overall, I'm pleased with my S9.",4
att.com,galaxy,"The S9 case is very, very slick. Within 2 days I dropped mine, and I thought I had a good grip. The curved screen and side bar thing takes a little getting use to. Performance is nice. What is Bixby and why do I want it? Also, pre-installed apps should just go away.",4
att.com,galaxy,S9 is a great phone great camera fast processor the best screen on a phone hands down great build quality ip68 rating for water and dust 3.5 headphone jack with some cool features ok headphones included but if you don't like a heavy skin on android better look else where.,4
att.com,galaxy,"I like the phone but my S5 had a one open button and the S9 doesnt. So you have to fumble for the button to open everything. Also, it seems like when I didnt do anything, apps open and it is a little confusing. Like did I really open that or did it just do it by itself.",3
att.com,galaxy,I love my new Samsung Galaxy S9 phone..It has great features and I am sooo glad I got it...My LG2 phone was not a good one to have...It became frustrating and I had and wanted the new phone...haven't tried all the features but I love the slim look and easy to handle...,5
att.com,galaxy,"i bought this phone about half year ago, i am so regretted for this. This phone basically gors overheating everyday which makes me worry like i worry about note 7. i need to charge my phone at least 3times a day. The phone is running really slow. bad experience.",1
att.com,galaxy,"I bought this yesterday in place of the j7 and i was given the option to buy a LG V35 trust me this is far better, Camera is clear and crispy. Performance is fine, display is sharp only thing is battery wish it was better. Ar emoji as well SAMSUNG!! LOL",5
att.com,galaxy,So far I love it and it's easy to use! I was a little nervous because this phone uses type C chargers but they provide you with an adapter you can place on your older Samsung charger cord and you can also buy them. I previously had a Samsung note 5.,5
att.com,galaxy,just updated my phone and did the Bogota for another phone for my granddaughter and so far its working wonderful once I got all my preferences straightened out it has more features than I need so I'm still learning as I discover each and everyone,5
att.com,galaxy,The Samsung GalaxyS9 is a little bit of awesome in your hand . So many ways to explore. Getting used to the size although compact it's still a bit longer than my old phone . I am enjoying learning the new features every day. Photos are fantastic,5
att.com,galaxy,"I love this phone so much. Its fast, its fluid, its screen is amazing, and the camera is incredible. I wish the battery life was a little bit better but I can't complain. It is great with other Samsung products as well. (Tv's, Watches, Tabs).",5
att.com,galaxy,I simply adore every aspect of this phone. The camera quality is incredible & the apps that are already included save me from having to download a ton of things right away. The phone itself is also very beautiful & the perfect size.,5
att.com,galaxy,"Truly like the ease of setting this up. LOVE the edge feature where I have 6 shortcuts (10 frequently used apps, 10 frequent contacts, smart select to capture an image, reminders, to do list, calendar). Love the full screen.",4
att.com,galaxy,This is a really nice phone. I feel like the only true upgrade it has compared to my Samsung Galaxy S7 is the camera. The camera is great. The rest is pretty much business as usual. Don't spend the money unless you need to.,4
att.com,galaxy,"I upgraded from a Samsung S5 to the new S9. As with all upgrades, it took a while to find everything but once I did, it was great. Lots of very nice features and quick shortcuts to apps. Plus the Lilac color is beautiful",5
