source,phone,review,rating
att.com,iphone,"I have had iPhone since the first model came out, I upgraded from the 7+ to the iPhone X. I have to say I’ve not been blown away, or even remotely impressed. The new “features” seem to be an attempt to make it seem there was some great changes by simply changing the way things were done, but in a more complicated way. And sorry but you could easily bring the home button back and make everyone happy. I like the size of my 7+ in my hand, personally liked the larger phone. I’m just not really seeing the added value in this phone and find it over rated. I’ve seriously been considering swapping it out for the 8+ and holding out to see if Apply might actually put out another WOW phone soon.",3
att.com,iphone,"Most durable glass ever? I laugh! Attached is a pic of my iphone x right out of the box, i cant speak on anything else as i have not even turned it on.",3
att.com,iphone,Responding to comments from my earlier post. The iPhone X is just to smal especially if you are used to having the plus model iPhones like I have had. Why spend the extra money for Face ID and Animojis??? The new iPhone 8 and iPhone X have just topped the charts as the most fragile smartphones out!!! And they are by far the most expensive to repair. In my opinion they aren’t worth the extra money. I’m a true Apple fan but the new iPhones have let me down so I will be keeping my iPhone 7 Plus and jumping ship to the Samsung Note 8. I have faith that Apple will do the right thing and make a plus sized iPhone X next year but until then I won’t hold my breath,1
att.com,iphone,"Phone is all around incredible. Ridiculous 4K recording. Best battery i have had, better than galaxy s8 plus by a ton",5
att.com,iphone,"I love the screen and clarity. But I’m having a hard time letting go of my iPhone 7+. I thought the camera on the X would be as good, if not better than the 7+ and the flashlight is no where near as bright as my previous iPhones. Not having a button is actually a nice change. I Like the simplicity of swiping to open and close apps. The new iOS is an improved change too. The only issue is moving items around in settings. No one should have to google how to as an email account to an iPhone of they already own an iPhone. Nor should you have to open every tab trying to find where that feature has been moved. Overall, I like the X, but I’m still on the fence about keeping my 7+. I’ve got 11 more days before I have to return it. Hopefully the good will outweigh the bad.",3
att.com,iphone,The phone has a smaller size than other phones with the same size screen. The faceid is what sold me to switch back to an Iphone. It is a game changer for me. I hated to type in a code to unlock the phone everytime I used it. Not having an earphone jack has not been a problem for me. I am disappointed that the phone is much slower to charge than the Samsung S6 I had. The Iphone takes twice as long to charge. I hear the apple is working on a partial solution that will charge at 3/4 as fast as the Samsung. It is not a deal breaker. The new motions to operate the phone have not taken too long to get used to.,4
att.com,iphone,I heard all whistles and bells regarding the IPhone X and was a little bit hesitant of the needs to upgrade from my IPhone 6 plus. Unfortunately I dropped my IPhone 6 plus and now was to make a decision of fixing it or getting a new one so I ordered the new IPhone X. The delivery was fairly fast and by my surprised I was soon to find out that the upgrade was very much noticeable. This phone is the best IPhone ever and do bring a great advantage in the market. this is my experience I do not want to bring technical review but you should do your homework. I chose the 256GB considering that many apps are getting bigger the lower option might not be enough memory by the time I paid your phone off.,5
att.com,iphone,"The phone is larger than all previous iphones, however the screen is more narrow. When I watch landscape video, the screen size expands until it either hits the top and bottom, or the sides, or both (this is normal function), in landscape the video expands until it hits top and bottom and leaves over a 1/2"" of dead screen on each side. this means I am looking at a screen the same size as an old iphone 3 or something. it really really stinks. the narrow screen and resultant small landscape video size is a deal breaker. they can have it back. everyone I show this to is stunned.",1
att.com,iphone,"I switched carriers and the only great deal available was the iPhone BOGO. I have been a loyal Samsung user up until this and switched from the Samsung 8 to the X. I have to be honest, I don’t love it and HATE was the word the first 48 hours. I do like the music options and the camera a lot but other than that I can’t find anything else. Its just difficult to use. The things I could just do before, I have to search for an app now. App after app after app. I hope I will learn to like it but at this point I am counting the hours and minutes until I can get rid of it. If I had any option I would not have this phone.",2
att.com,iphone,The iPhone X is a huge step up from my iPhone 7 Plus and I didn’t expect that. I thought it would just be a nicer screen. But the processor is so much faster. Everything opens and loads instantly. The camera is stunning and the display is the equivalent of my 4K Samsung tv. I was a bit worried with the facial recognition but it works flawlessly. It won’t unlock until you make eye contact and if the phone is ringing it’ll turn down the volume when you look at the phone. Summary? So many fun little features and an amazing processor that never fails. Good Job Apple,5
att.com,iphone,"Upgraded from a 6s. Love the face recognition. Using the phone is different without a home button, but easy to get used to. I had to google a few things like how to shut it down, screen shots, and how to close apps.
The face recognition with Apple Pay is very cool. Face recognition doesn’t work unless your eyes are open and you are looking at the phone. So it feels more private than with the fingerprint scanner.
I chose the silver phone because it looked awesome. But the front and rear of the phone are glass. And it is super slippery. So I looked for a clear silicone case to show off the phone but also keep it safe.
Overall very happy with the new iPhone.",5
att.com,iphone,"Having had every iphone since the first, ands few Galaxy phones as well) I can honestly say that the iPhone X delivered on all fronts. The screen is exceptional to look at. The keyboard seems a little small coming from the 7 Plus. The notch is a non issue during use. Many apps have not optimized for the use of the entire screen and screen dimensions. I think in short term the little quirks will all be worked out quickly by the app developers and Apple. I am very satisfied with the speed of the phone. And the video and picture quality is top notch.",5
att.com,iphone,I was really hesitate on getting the IPhone X because I’m use to the bigger size like the Plus but since I have had the phone I have adjusted and I am loving it. The pictures are soooo clear and amazing I’m glad I went with this phone!!!,5
att.com,iphone,"I truly love the X. I have had many iPhones, and I upgraded from the 7 plus. This is better than any of them. I love the beautiful screen and the face id. It works as well as one would expect from Apple. The design of the phone is gorgeous and the size is perfect. I love the color choices as well. The camera takes fantastic photos and portraits. I’m an Apple groupie I suppose, because I can’t say anything bad about Apple products. The iPhone X is no exception. I’ve loved all my iPhones, and this is my favorite. Thanks, Apple, for such quality products!",5
att.com,iphone,"First: the buying process was painful - waited for nearly an hour for anyone to sell me the product. Then, all they tried to do was upsell, trying to talk me into things I didn't want - terrible.
As for the iPhone X, I like that the screen covers nearly the entire front of the phone. The cameras are great, and there are some other nice features.
On the downside, I would prefer a little smaller overall size - more like the iPhone 7 or 8. Also, the phone gets hot when making a call or other use for more than just a couple minutes.
Definitely overpriced but, I still bought 2 just because I wanted the latest model.",4
att.com,iphone,"I am no average reviewer; I worked as my companies phone manager for over 2 years so I have used every Samsung from S4 up to every iPhone ever made.
Pro’s - Great Display. - Size is perfect. The standard iPhone is too small but the plus is too big. - getting adjusted to no button was easy. - Battery lasts longer. - Animoji’s are cool and I know we will have some cool AR apps that yse this tech.
Con’s - Price is too steep - Fragile phone. Now I haven’t dropped mine but I did see the test on durability and this phone failed. - Lots of apps don’t use the full screen. - The keyboard is still too small. - Auto correct has a glitch in it, and cannot be used. - Animoji’s freeze or don’t work at times. - sound switching is still an issue - Facial recognition doesn’t work all the time. - Siri still isn’t very smart. I asked her what my email address is and she told me she ran into a problem. - Copy and paste still isn’t better than the Galaxy. - Finally price. This phone has an inflated price point.",3
att.com,iphone,"Had a 6 was forced to upgrade to the 7..... the change was.... meh.... the iPhone X is a different animal, heavier... much better looking and with a stunning display that exceeds the size of the 8+.... camera quality is amazing compared to the 7.... people complain about a high price tag when a flagship Samsung is very close .... ;) Apple all the way, quality, finesse and style.... also a phone that will last me 5 years",5
att.com,iphone,"Short and sweet, this is absolutely the best of the best. I love Face ID, the OLED display, 256 Gb, memory, the camera, Animojis,
the size and everything you’ll read in every other 5 star review. IPhone X is a gorgeous phone, it does everything it’s supposed to and fixes are coming super fast for anything it’s not supposed to do which has only been one thing that I can think of. Yes it’s worth the $3.00 more than I paid for iPhone 7 Plus...I have ATT Next and that’s all it comes out to. It’s an awesome phone and I really love it!",5
att.com,iphone,"First off I’ll be an Apple Head forever but the X was for a lack of better terms, a disappointment. I come from the iPhone plus family. And after being used to those phones the size of X was shocking. It’s too hard to get used to a smaller phone after we’ve been accustomed to the size of the plus variety. I recently gave my X back in exchange for the 8 plus. The only difference is the face recognition and the Animoji features. When the X plus comes out I’ll b first in line but for now the 8 plus suits me just fine.",2
att.com,iphone,"As I stated in my first review, the screen is too small on the X, about the size of the iPhone 7. I know the specs say 5.8"", but there is an upper and lower part of the screen that acts like a bezel and is not used. I had to set the AT&T sales people straight and show them the 8 plus has a bigger screen! The keyboard is quite larger on the 8 plus, as it is wider!",3
att.com,iphone,"I am one of those folks upgrading from a plus device (6S plus), so the smaller form factor took some getting used to. The phone is definely narrower but the screen is big and beautiful and to me the size of the phone is perfect. I was mainly concerned that face ID wouldn’t work as well as the finger print reader. It works great! (Makeup, no makeup, glasses on, glasses off, hair up, hair down). It recognizes me and can tell the difference between my daughter and me (we look a lot alike) easily! The phone itself is gorgeous, it’s a shame to cover it up with a case. But it is glass, and I watched all those dropping videos showing how bad they shatter when dropped, so I will definitely use a case. The OLED display is amazing. Colors are definely truer, and black is really really black. I thought the notch would bug me, but it doesn’t. Overall very very happy with the phone and feel lucky to have received it on launch day!",5
att.com,iphone,I love it there is a little learning curve but I love it. It’s a little smaller so it fits in my pocket better without hanging out. The screen size is a tad bigger than the plus without being bigger. The face recognition is wonderful. The colors are much brighter and the speakers are better with more volume. The camera has more features than before. They did a great job with this phone. The only bad thing that I heard about is make sure you have a good case on it cause it doesn’t do well if dropped.,5
att.com,iphone,Love the phone and it’s upgrades however it is so fragile and difficult to find a minimalist drip proof cover to cover all of the front screen including over the raised glass (fragile) to meet where the screen saver ends. I don’t know why Apple chose to design it this way. Also as it is made of glass on front and back I would think more of the aforementioned cases would be available but they are not. I used to love Tech 21 but they don’t fit bc of the front screen design. Also it is so small I have difficulty locating it esp in my purse after using my Uphone 6SPlus and I wish they offered it in the Rose Gold color.,4
att.com,iphone,"While I was ready for an updated iPhone since my 6+ the reviews made me hesitate. All poppy cock! You will not miss the home button or the frame surrounding the screen. In fact, not only do you gain more screen real estate than a plus the iPhone X is narrower and fits easier in the palm of your hand! Furthermore, the face recognition feature is faster and more natural to navigate than the home button. I adjusted to the change in less than a minute. Sexy to hold, navigate and see with a camera/photos that will blow you away. Joy to the world. Thank-you Apple!!! LOVE!",5
att.com,iphone,"I am so in love with this phone! The camera is amazing! If you use the portrait mode under the actual camera app it takes the most amazing pictures! The face recognition is awesome especially to able to use it to sign in to everything on my phone including banking. Another cool feature is that I have ATT home internet which came with an extremely long pointless WiFi password, my friend went to log in to my WiFi the other day and it alerted me on my phone and asked me if I wanted to approve her, then it connected her right away after I hit accept! Such a time saver! Love it and completely worth the money!",5
att.com,iphone,"I came from the 7 plus, the OLED screen and aniemoji interested me highly. Once I got the X, it was a learning curve getting used to no home button and I loved how smooth IOS devices are but this phone I’ve had for about 4 months and I hate how I’m multitasking that it has to reload tasks constantly due to the 3GB of ram. The worse part is when the phone decides to randomly restart every once and a while, the back glass scratches super easy with light use and battery life is ok. I hate the face unlock because I’m the morning it doesn’t recognize you when your on your side laying down and definitely miss the fingerprint reader. I don’t think it was worth the upgrade or 1k price tag so to speak, and I’d say stick with an 7-8 generation of iPhone.",2
att.com,iphone,"I was hesitant on purchasing the new iPhone X, I thought the lack of a home button and the new Face ID would be a disappointment. Days before receiving it in the mail I wanted to cancel My order because I was convinced I would not like it. Every time I used someone else’s x I had trouble understanding its functionality. One day after transferring over the the x I couldn’t be happier. It really is the most amazing phone. Everyone that had one was trying to explain to me how amazing it is but the point is you can’t explain it. You just have to use it. It becomes an extension of you.",5
att.com,iphone,"Having upgraded to every iPhone made since 2002, I was massively disappointed by my experience with the iPhone X. It feels extremely uncomfortable in my hands, and the face rec is literally awful. The battery life is not any better than recent phones, the screen is fine but not a huge step forward, and I can’t reach the entire screen without moving my hands. I’ll be moving back to my iPhone 6s for the time being, and considering my next move. Can’t believe I have to consider another manuf...",2
att.com,iphone,"Used the phone for 2 days after upgrading from the iPhone 6. Unlike the 6, the X gets covered in dozens of micro scratches just being in your pocket without a screen protector on it. The height difference makes this heavier, thicker, top heavy, and more prone to falling out of your hand. Not to mention this is a slippery device to hold without a case and the stainless steel boarder. Most cases for this phone are thicker and wider for more protection since the phone has two large pieces of glass and it’s substatially heavier which means dropping it is going to chip the stainless steel or crack the front and/or the back of the screen. I’m currently using a Spigen case and has improved the grip of the phone. No am/pm for the time next to the notch. No battery percentage next to the notch. No customization options for the notch. On the technical standpoint I’ve had issues with making calls and sharing photos. For the two days that I’ve had the phone. More issues than having the iPhone 6 for two years. I’ve had to restart the phone because of this at least 6 times so far. I wouldn’t expect ATT to send defective phones and have never heard of anyone having to send back defective phones but I feel as though this will be the phone a lot of people return.",1
att.com,iphone,"I was a bit skeptical at first on upgrading to the X for both the cost and some of the new features such as face id. Bought it online though since they advertise free online returns and no restocking fee, figure I'd take a chance and give it a try for a few days. Initial impression was amazing screen and all the features I was skeptical about weren't really a big deal. I was shocked that most of my apps already had FaceID built into them, this was honestly my biggest worry of not having a fingerprint scanner anymore.
Having no home button has taken the longest to get used to but that is a really minor thing and is more so just needing to retrain my muscle memory. Would highly recommend making the jump to this iphone especially if buying online and can return for free.",5
att.com,iphone,I like everything apple and I like this phone. the only reason this isn’t a five start is many because of the fact I like to close apps and it is a pain to do now. I like the facial recognition and not having a home button and some of the new shortcuts they have put in. It is also nice that now it keeps you signed out of everything until it does the facial recognition or password. Same with text and any messages it won’t appear until it does the recognition. So overall it work smooth and I’m starting to get use to how different it is from all of the previous iPhones I’ve had.,4
att.com,iphone,"I hate my new phone. There was no need to remodel everything. The only thing I like is the speed as you slowed everything else down for the older phones. This phone is horrible and very difficult to use. It’s not even the same phone at all. It’s not user friendly and it’s very difficult to do anything. Everything now takes multiple actions to open and close, no just hitting a button to lock your phone and we can’t figure out how to turn it off or close apps. Its a very expensive unusable piece of technology.",1
att.com,iphone,"The iPhone X is really a piece of garbage that is filled with ridiculous and non-intuitive maneuvers. It constantly freezes-up and presents a very frustrating user experience, especially if you are somewhat of an expert using smartphone apps. DO NOT GET SUCKED INTO BUYING THIS!",1
att.com,iphone,"It took me a while to decide if I wanted the IphoneX or the 8plus. A friend of mind explained it this way.. If you like shiny new things and do not mind paying the price for the X then go with that if you want the same phone as your 7 but newer and a bit more updated then go with the 8 plus. Well I like shiny new things and the newest techy things available so I went with the X. I love the camera, the clear crisp pictures it takes. The face recognition is very cool there are other features that I am expressed with as well oh the battery life I find last longer than the Iphone 7 I had. Overall I am very happy so far.",5
att.com,iphone,Phone has a lot of glitches still. AT&T states it’s due to the new operating system. Regret is definitely kicking in...,1
att.com,iphone,This phone looks like every other iPhone out there. No SUBSTANTIAL or EXCEPTIONAL design. Most people cover up any design with a case or cover anyway. The facial recognition works most of the time but not always. The lack of the home button drives me crazy with all the EXTRA swipes now needed. I just don’t she why people love iPhones in general. This will be my last iPhone. It’s time for a phone with real NEW DESIGN and new functionality that doesn’t slow you down like this iPhone X does. Everyone in my family agrees with me on this. We all go back to our 7plus phones if we could.,1
att.com,iphone,"Don’t get me wrong the phone is beautiful but that’s the only good part about it, after a month of use my screen would no longer turn on, had to drive over 3 hours to an apple store just to get it replaced because AT&T doesn’t replace iPhones, got my replacement now another month later my charging port doesn’t work properly and my screen keeps on freezing. This is absolutely ridiculous I wish I never even bought the phone it’s nothing but a headache please be aware",2
att.com,iphone,This Apple iPhone X is my personal and life coaching business phone. I have enjoyed all my iPhones and this one was another excellent choice! The camera is a pure pleasure to use to produce high quality photos and videos. I also take a lot of photos of nature and am amazed at the quality photos I am rewarded with! I love the size of the screen. It’s size is perfect for my hands to hold and operate without tiring. It moves between apps quickly and easily. I’m learning all the amazing secrets of this phone and having a blast!!,5
att.com,iphone,"I have been trying the iPhone X for several days, upgrading from my iPhone 6 Plus. While it has some cute features, there is not enough to justify the price tag. I'm not sure there is enough to justify a lower price tag. The screen is smaller than my previous phone and requires two hands to use most of the time. I am returning the phone to try and find one with the simplicity I enjoyed.",1
att.com,iphone,"This phone is way overrated not to mention costly ! The face recognition is a unique feature however it doesn’t work in the dark , with glasses or sunglasses on , I find myself manually inputting the numeral code to often to unlock the phone , liked the finger print option better . Don’t see much difference in the picture quality than my I phone 6 S or the battery lasting longer . It has 64 GB of memory which was better than 16 GB on 6 S but I think all phones come with that feature now . No buttons to hold to Access Siri is about the only good feature of this but I don’t use Siri enough offset the other items . Last but not least it is more difficult to get out of programs , you have to swipe up , hold then hold the program until a red minus sign pops up then you can get out . I think I paid a whole lot more for there advertising gimmick of some of the features . Would take my I phone 6s any day over this phone .",2
att.com,iphone,"I have been using iphone for about 8 years. This is the best phone ever. I have used samsung galaxy for three times and i switched back to iphone no matter what. The last iphone i had was iphone 8plus. I loved it because of the big screen and fast and stylish. Those plus sizes are so big in my hand. I wanted to try iphone x and got the iphone x. I instantly love it, its small yet its big screen. The weight is light and its easy to hold the phone. However, there is one problem. It freezes!! Sometimes, i called a person and i couldnt hear. I had to turn on speaker to talk. I had to restart the phone to get normal. Sometimes im on web page, its stuck in there. This is the only issue i have. Other than that, this is thr best iphone in iphone generation.",4
att.com,iphone,"Love: - screen almost as big as iPhone8+, but the phone is a bit bigger than iPhone8 - FaceID works really well, and very easy+fast to setup -- much much better than TouchID when it first came out
Hate: With the removal of the Home button, there goes every feature that relied on it. Instead Apple designed new, quirky, cumbersome (to say the least) ways to do the same, except with Horribly Painful user experience. To name a few: - to terminate a running app: * before: double click on Home button, slide app Up to close it - finish in 1 sec * iPhoneX: slide from bottom extremely and carefully and precisely (if not, you get something else!!!) until you get what you want, THEN, press-hold the app for at least 1sec until a f*cking Delete button appears, THEN, touch the Delete button - to see All running apps: this is a similar ordeal. - to use Touch: NONE. This feature NO LONGER exists - to use FaceID to allow App purchase (or other things) * before: just press-hold touch for about 1sec * iPhoneX: must press Power button twice, and REALLY QUICKLY!!! (to avoid turning of screen) - since the button is on the side, this becomes extremely hard to do with just one hand!
Overall: I'd rather get iPhone7/8/9 Plus. With the iPhoneX, I think they walked 5 steps forward only to go 10 steps sideways - ie, all-in-all, they've made almost 0 (or Backward!) progress in making the X ""better"".
If you can leave with the serious limitations and loves past iPhones, then this is for YOU. If you loved iPhone before, stay with the 7/8/9/etc. If you never used iPhone, Do NOT get the X.",1
att.com,iphone,"This IS the most beautiful, fluid, high-quality smart phone I’ve ever owned. There are a few new things to learn if you’re a previous iPhone user, but within a day or two, it was almost second nature. I picked up my wife’s iPhone 8, and without thinking, started using iPhone X gestures. Some ppl have complained about losing the home button or finger print ID, I don’t miss them. You don’t loose more than a second from the previous version to see opened apps and close them- which was one gripe I read. If you are part of the Apple ecosystem and are ready for the next gen tech type instead of the same old stuff— this is it!",5
att.com,iphone,I was really EXCITED about the X until the day i actually received it and called it my VERY own. However I’m not at all excited as I was when it launched. Coming from a 7 Plus to the X is a highly dissatisfaction to me. I just can’t seem to adjust to this SMALLER version phone. I’m trying my best to stick with it but it is so hard. My fingers seem to cramp holding on to this phone. The screen definitely doesn’t seem to be a 5.8 screen that’s for sure. I’m definitely considering returning the X for and 8 plus until they consider a X PLUS!! If the X body was the fit of the Plus I would highly recommend it but if your coming from a PLUS to the x you better highly think “TWICE” before your purchase because it’s definitely a hard adjustment.,1
att.com,iphone,"I had the 8Plus and even though they technically have the same internal workings, it’s certainly not the same phone. It’s truly something new for Apple. I’m in love with this phone and couldn’t say any more good things about it.",5
att.com,iphone,The phone has so many issues. It freezes. The touch sensor goes out so when that happens there’s no access into your phone. ATT has been zero help. This occurred 2 days after I purchased my phone and they will not fix it or exchange it. It lags. There’s just better quality phones than this one.,1
att.com,iphone,"My iPhone X screen becomes unresponsive immediately when I walk outside into cold weather, good luck typing or navigating phone. Phone advertises as being a larger display, but the aspect ratio is way off.. videos look very small and cropped, and when using zoom to watch videos full screen it cuts off a lot of the picture.. other than those two issues the phone is amazing. Those are pretty big issues though especially for the high price tag.",2
att.com,iphone,"If you are an avid iPhone user you will love this phone! I takes about a day or so to get use to the new gestures and the absence of a home button, but once you become familiar with the new setup...its off to the races. Even though this phone is smaller than the plus models, the screen is much bigger and I love it. The capability of the phone (especially the 256 gig) is outstanding. I won't even attempt to describe its entertainment value, as my words couldn't come close to doing it justice. All I can say is, just upgrade to this phone and you won't be disappointed.",5
att.com,iphone,"I bought the X back in December and ended up returning it a week later. While the design is nice, there wasn't anything amazing that it did over my 7 Plus. It just felt like another iPhone. Nothing new. I don't really need the animoji feature. The edge to edge screen was nice, but in reality when viewing media, it displayed the videos in a smaller viewing than the 7 Plus. It was average, for me. I'll see what Apple has in store for the fall.",3
att.com,iphone,Just got my X this is the greatest phone ever have had new iPhones since 2007 finally they gave us what we wanted,5
att.com,iphone,"I am not that please with this phone. It doesn't keep the settings as designated. When I take a photo and try to send it via text or email, it gets hung up in the ""To"" field. This has happened at least a dozen times and I've had my phone for 5 lousy days. I then have to reset the phone everytime. When I had my i-Phone 6, it would automatically connect to my wi-fi and come....on the phone, I have go into settings and log in every time.",3
att.com,iphone,I'm really disappointed on how small this phone is considering that I've been so use to my 7 plus! They really fooled a lot of us with that but other than that it's okay I like the Face ID and camera/features are better! Hopefully next year we get a Iphone X plus lol,3
att.com,iphone,"I sincerely dislike this phone. Easy to navigate after a day or so. Biggest deciding factor was that it's difficult getting used to screen size going from 6plus. I understand X is ""bigger"" measuring diagonally, however I rather the wider (plus devices) for easier viewing/reading. Also, facial recognition sometimes works & sometimes doesn't. On speaker phone speaker sometimes will sound strained if loud sound comes thru call. Lots of missed calls even after making sure sleep mode is off...I think it's something to do w speaker. With brightness turned all the way up there appears to be overcast on screen in sun. Phone was really just not a good fit for me personally. Was expecting way more with this price tag. Transfering this phone to a family member ASAP. Just not worth the hype.",1
att.com,iphone,My iPhone X is good battery. I love my wallpapers. I have a 256gb.,5
att.com,iphone,I was talked out of the iPhone 8 Plus for the I phone X don’t do it. The face view barely works and the missing home button is frustrating. The phone freezes never had these issues with the other I phones.,1
att.com,iphone,Ever since Apple released a plus version of their phones I’ve owned one and never saw myself going back to the reg size or version. But honestly I have to daub i love this phone it is flawless at least for me no issues yet! iOS is real smooth and snappy. Although iPhone XS Max has been released its an S versión sob i am not in no rush to get the plus with really minor upgrades mostly in the camera area if you really compare them. I’ll see and wait for the next big thing. But anyone thinking of getting this phone coming from an older gen I really recommend it.,5
att.com,iphone,"Maybe I got a lemon, but the phone is completely unusable after less than a week of ownership. Screens switch back and forth at will and apps randomly open and close. I've read it could be from the screen being put on incorrectly at the manufacturer. For this much money, it should work!",1
att.com,iphone,"I absolutely love this phone !! I wasn’t planning on getting it but when I saw it in person and played with it my jaw dropped . Absolutely amazing !! Super easy to use . I thought I wouldn’t get used to not having the home button , the thought scared me but it’s super simple to go back home. The screen is huge! The battery life is super long . Super clear videos , and the pictures WOW Amazing!!!! I love it !!! Best purchase ive made!!",5
att.com,iphone,"I was really excited when I ordered this phone but such a disappointment. its really glitchy, freezes all the time, disconnects calls all the time amongst a lot of other things. been on the phone with customer service a few times with a few trips to the Store. I dont know what else to get since I've been an advocate for these products for the longest time and sadly this is the first time I just can't. going again to the Store this Sunday so this is getting very annoying.",1
